Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Sat, Dec 28, 2019",7:00p,New Orleans Pelicans,120,Indiana Pacers,98,New Orleans Pelicans,"15,391"
"Sat, Dec 28, 2019",8:00p,Chicago Bulls,116,Atlanta Hawks,81,Chicago Bulls,"21,496"
"Sat, Dec 28, 2019",8:00p,Houston Rockets,108,Brooklyn Nets,98,Houston Rockets,"18,306"
"Sat, Dec 28, 2019",8:00p,Miami Heat,117,Philadelphia 76ers,116,Miami Heat,"19,865"
"Sat, Dec 28, 2019",8:00p,Minnesota Timberwolves,88,Cleveland Cavaliers,94,Cleveland Cavaliers,"15,411"
"Sat, Dec 28, 2019",8:00p,Washington Wizards,100,New York Knicks,107,New York Knicks,"19,033"
"Sat, Dec 28, 2019",8:30p,Golden State Warriors,121,Dallas Mavericks,141,Dallas Mavericks,"18,064"
"Sat, Dec 28, 2019",8:30p,Milwaukee Bucks,111,Orlando Magic,100,Milwaukee Bucks,"17,920"
"Sat, Dec 28, 2019",8:30p,San Antonio Spurs,136,Detroit Pistons,109,San Antonio Spurs,"18,524"
"Sat, Dec 28, 2019",9:00p,Sacramento Kings,110,Phoenix Suns,112,Phoenix Suns,"17,583"
"Sat, Dec 28, 2019",10:00p,Portland Trail Blazers,120,Los Angeles Lakers,128,Los Angeles Lakers,"19,960"
"Sat, Dec 28, 2019",10:30p,Los Angeles Clippers,107,Utah Jazz,120,Utah Jazz,"19,068"
"Sun, Dec 29, 2019",6:00p,Toronto Raptors,97,Oklahoma City Thunder,98,Oklahoma City Thunder,"19,800"
"Sun, Dec 29, 2019",8:00p,Denver Nuggets,120,Sacramento Kings,115,Denver Nuggets,"19,520"
"Sun, Dec 29, 2019",8:00p,Memphis Grizzlies,117,Charlotte Hornets,104,Memphis Grizzlies,"16,842"
"Sun, Dec 29, 2019",8:00p,New Orleans Pelicans,127,Houston Rockets,112,New Orleans Pelicans,"17,712"
"Sun, Dec 29, 2019",9:30p,Los Angeles Lakers,108,Dallas Mavericks,95,Los Angeles Lakers,"18,997"
"Mon, Dec 30, 2019",7:00p,Orlando Magic,93,Atlanta Hawks,101,Atlanta Hawks,"17,784"
"Mon, Dec 30, 2019",7:00p,Washington Wizards,123,Miami Heat,105,Washington Wizards,"20,476"
"Mon, Dec 30, 2019",8:00p,Chicago Bulls,102,Milwaukee Bucks,123,Milwaukee Bucks,"21,954"
"Mon, Dec 30, 2019",8:00p,Minnesota Timberwolves,122,Brooklyn Nets,115,Minnesota Timberwolves,"15,824"
"Mon, Dec 30, 2019",9:00p,Utah Jazz,104,Detroit Pistons,81,Utah Jazz,"18,306"
"Mon, Dec 30, 2019",10:00p,Portland Trail Blazers,116,Phoenix Suns,122,Phoenix Suns,"19,896"
"Tue, Dec 31, 2019",3:00p,Charlotte Hornets,92,Boston Celtics,109,Boston Celtics,"19,216"
"Tue, Dec 31, 2019",3:00p,Indiana Pacers,115,Philadelphia 76ers,97,Indiana Pacers,"17,923"
"Tue, Dec 31, 2019",5:00p,Sacramento Kings,87,Los Angeles Clippers,105,Los Angeles Clippers,"16,231"
"Tue, Dec 31, 2019",7:00p,Houston Rockets,130,Denver Nuggets,104,Houston Rockets,"18,055"
"Tue, Dec 31, 2019",7:00p,San Antonio Spurs,117,Golden State Warriors,113,San Antonio Spurs,"18,354"
"Tue, Dec 31, 2019",7:00p,Toronto Raptors,117,Cleveland Cavaliers,97,Toronto Raptors,"19,800"
"Tue, Dec 31, 2019",8:00p,Oklahoma City Thunder,106,Dallas Mavericks,101,Oklahoma City Thunder,"18,203"
"Wed, Jan 1, 2020",6:00p,Washington Wizards,101,Orlando Magic,122,Orlando Magic,"14,921"
"Wed, Jan 1, 2020",7:30p,New York Knicks,117,Portland Trail Blazers,93,New York Knicks,"19,812"
"Wed, Jan 1, 2020",8:00p,Milwaukee Bucks,106,Minnesota Timberwolves,104,Milwaukee Bucks,"17,819"
"Wed, Jan 1, 2020",10:30p,Los Angeles Lakers,117,Phoenix Suns,107,Los Angeles Lakers,"18,997"
"Thu, Jan 2, 2020",7:00p,Cleveland Cavaliers,106,Charlotte Hornets,109,Charlotte Hornets,"17,859"
"Thu, Jan 2, 2020",7:00p,Indiana Pacers,116,Denver Nuggets,124,Denver Nuggets,"16,688"
"Thu, Jan 2, 2020",7:30p,Miami Heat,84,Toronto Raptors,76,Miami Heat,"19,939"
"Thu, Jan 2, 2020",8:00p,Chicago Bulls,98,Utah Jazz,102,Utah Jazz,"19,398"
"Thu, Jan 2, 2020",8:00p,Minnesota Timberwolves,99,Golden State Warriors,84,Minnesota Timberwolves,"15,477"
"Thu, Jan 2, 2020",8:30p,Dallas Mavericks,123,Brooklyn Nets,111,Dallas Mavericks,"20,289"
"Thu, Jan 2, 2020",8:30p,San Antonio Spurs,103,Oklahoma City Thunder,109,Oklahoma City Thunder,"18,354"
"Thu, Jan 2, 2020",10:00p,Sacramento Kings,128,Memphis Grizzlies,123,Sacramento Kings,"17,351"
"Thu, Jan 2, 2020",10:30p,Los Angeles Clippers,126,Detroit Pistons,112,Los Angeles Clippers,"19,068"
"Fri, Jan 3, 2020",7:00p,Boston Celtics,109,Atlanta Hawks,106,Boston Celtics,"19,156"
"Fri, Jan 3, 2020",7:00p,Orlando Magic,105,Miami Heat,85,Orlando Magic,"17,198"
"Fri, Jan 3, 2020",7:00p,Washington Wizards,103,Portland Trail Blazers,122,Portland Trail Blazers,"17,945"
"Fri, Jan 3, 2020",8:00p,Houston Rockets,118,Philadelphia 76ers,108,Houston Rockets,"18,055"
"Fri, Jan 3, 2020",9:00p,Phoenix Suns,120,New York Knicks,112,Phoenix Suns,"18,055"
"Fri, Jan 3, 2020",10:30p,Los Angeles Lakers,123,New Orleans Pelicans,113,Los Angeles Lakers,"18,997"
"Sat, Jan 4, 2020",3:30p,Los Angeles Clippers,114,Memphis Grizzlies,140,Memphis Grizzlies,"19,068"
"Sat, Jan 4, 2020",6:00p,Brooklyn Nets,102,Toronto Raptors,121,Toronto Raptors,"17,732"
"Sat, Jan 4, 2020",7:00p,Orlando Magic,96,Utah Jazz,109,Utah Jazz,"16,913"
"Sat, Jan 4, 2020",7:30p,Atlanta Hawks,116,Indiana Pacers,111,Atlanta Hawks,"16,420"
"Sat, Jan 4, 2020",7:30p,Cleveland Cavaliers,106,Oklahoma City Thunder,121,Oklahoma City Thunder,"19,432"
"Sat, Jan 4, 2020",8:00p,Chicago Bulls,104,Boston Celtics,111,Boston Celtics,"21,130"
"Sat, Jan 4, 2020",8:00p,Washington Wizards,128,Denver Nuggets,114,Washington Wizards,"16,233"
"Sat, Jan 4, 2020",8:30p,Dallas Mavericks,120,Charlotte Hornets,123,Charlotte Hornets,"20,327"
"Sat, Jan 4, 2020",8:30p,Golden State Warriors,104,Detroit Pistons,111,Detroit Pistons,"18,064"
"Sat, Jan 4, 2020",8:30p,Milwaukee Bucks,127,San Antonio Spurs,118,Milwaukee Bucks,"18,002"
"Sat, Jan 4, 2020",10:00p,Sacramento Kings,115,New Orleans Pelicans,117,New Orleans Pelicans,"16,808"
"Sun, Jan 5, 2020",3:30p,Los Angeles Clippers,135,New York Knicks,132,Los Angeles Clippers,"19,068"
"Sun, Jan 5, 2020",6:00p,Miami Heat,122,Portland Trail Blazers,111,Miami Heat,"19,846"
"Sun, Jan 5, 2020",7:30p,Cleveland Cavaliers,103,Minnesota Timberwolves,118,Minnesota Timberwolves,"16,159"
"Sun, Jan 5, 2020",8:00p,Phoenix Suns,114,Memphis Grizzlies,121,Memphis Grizzlies,"14,181"
"Sun, Jan 5, 2020",10:00p,Los Angeles Lakers,106,Detroit Pistons,99,Los Angeles Lakers,"18,997"
"Mon, Jan 6, 2020",7:00p,Charlotte Hornets,104,Indiana Pacers,115,Indiana Pacers,"13,009"
"Mon, Jan 6, 2020",7:00p,Orlando Magic,101,Brooklyn Nets,89,Orlando Magic,"15,008"
"Mon, Jan 6, 2020",7:00p,Philadelphia 76ers,120,Oklahoma City Thunder,113,Philadelphia 76ers,"20,561"
"Mon, Jan 6, 2020",7:00p,Washington Wizards,99,Boston Celtics,94,Washington Wizards,"17,963"
"Mon, Jan 6, 2020",7:30p,Atlanta Hawks,115,Denver Nuggets,123,Denver Nuggets,"15,286"
"Mon, Jan 6, 2020",8:00p,New Orleans Pelicans,126,Utah Jazz,128,Utah Jazz,"14,138"
"Mon, Jan 6, 2020",8:30p,Dallas Mavericks,118,Chicago Bulls,110,Dallas Mavericks,"20,238"
"Mon, Jan 6, 2020",8:30p,San Antonio Spurs,126,Milwaukee Bucks,104,San Antonio Spurs,"18,354"
"Mon, Jan 6, 2020",10:00p,Sacramento Kings,111,Golden State Warriors,98,Sacramento Kings,"15,819"
"Tue, Jan 7, 2020",7:00p,Cleveland Cavaliers,113,Detroit Pistons,115,Detroit Pistons,"17,274"
"Tue, Jan 7, 2020",7:00p,Toronto Raptors,99,Portland Trail Blazers,101,Portland Trail Blazers,"19,800"
"Tue, Jan 7, 2020",7:30p,Brooklyn Nets,103,Oklahoma City Thunder,111,Oklahoma City Thunder,"15,677"
"Tue, Jan 7, 2020",8:00p,Memphis Grizzlies,119,Minnesota Timberwolves,112,Memphis Grizzlies,"14,117"
"Tue, Jan 7, 2020",9:00p,Phoenix Suns,103,Sacramento Kings,114,Sacramento Kings,"14,134"
"Tue, Jan 7, 2020",10:30p,Los Angeles Lakers,117,New York Knicks,87,Los Angeles Lakers,"18,997"
"Wed, Jan 8, 2020",7:00p,Boston Celtics,114,San Antonio Spurs,129,San Antonio Spurs,"19,156"
"Wed, Jan 8, 2020",7:00p,Charlotte Hornets,110,Toronto Raptors,112,Toronto Raptors,"13,965"
"Wed, Jan 8, 2020",7:00p,Indiana Pacers,108,Miami Heat,122,Miami Heat,"17,040"
"Wed, Jan 8, 2020",7:00p,Orlando Magic,123,Washington Wizards,89,Orlando Magic,"16,013"
"Wed, Jan 8, 2020",7:30p,Atlanta Hawks,115,Houston Rockets,122,Houston Rockets,"16,514"
"Wed, Jan 8, 2020",7:30p,Dallas Mavericks,106,Denver Nuggets,107,Denver Nuggets,"20,314"
"Wed, Jan 8, 2020",8:00p,New Orleans Pelicans,123,Chicago Bulls,108,New Orleans Pelicans,"15,324"
"Wed, Jan 8, 2020",9:00p,Utah Jazz,128,New York Knicks,104,Utah Jazz,"18,306"
"Wed, Jan 8, 2020",10:00p,Golden State Warriors,98,Milwaukee Bucks,107,Milwaukee Bucks,"18,064"
"Thu, Jan 9, 2020",7:00p,Detroit Pistons,112,Cleveland Cavaliers,115,Cleveland Cavaliers,"13,445"
"Thu, Jan 9, 2020",7:00p,Philadelphia 76ers,109,Boston Celtics,98,Philadelphia 76ers,"20,822"
"Thu, Jan 9, 2020",8:00p,Minnesota Timberwolves,116,Portland Trail Blazers,102,Minnesota Timberwolves,"13,720"
"Thu, Jan 9, 2020",9:30p,Oklahoma City Thunder,113,Houston Rockets,92,Oklahoma City Thunder,"18,203"
"Fri, Jan 10, 2020",7:00p,Washington Wizards,111,Atlanta Hawks,101,Washington Wizards,"16,360"
"Fri, Jan 10, 2020",7:15p,New York Knicks,111,New Orleans Pelicans,123,New Orleans Pelicans,"18,003"
"Fri, Jan 10, 2020",7:30p,Brooklyn Nets,117,Miami Heat,113,Brooklyn Nets,"16,011"
"Fri, Jan 10, 2020",8:00p,Chicago Bulls,105,Indiana Pacers,116,Indiana Pacers,"20,229"
"Fri, Jan 10, 2020",8:00p,Memphis Grizzlies,134,San Antonio Spurs,121,Memphis Grizzlies,"16,448"
"Fri, Jan 10, 2020",9:00p,Phoenix Suns,98,Orlando Magic,94,Phoenix Suns,"14,562"
"Fri, Jan 10, 2020",9:00p,Utah Jazz,109,Charlotte Hornets,92,Utah Jazz,"18,306"
"Fri, Jan 10, 2020",9:45p,Dallas Mavericks,114,Los Angeles Lakers,129,Los Angeles Lakers,"20,542"
"Fri, Jan 10, 2020",10:00p,Sacramento Kings,106,Milwaukee Bucks,127,Milwaukee Bucks,"17,583"
"Fri, Jan 10, 2020",10:30p,Los Angeles Clippers,109,Golden State Warriors,100,Los Angeles Clippers,"19,068"
"Sat, Jan 11, 2020",5:00p,Houston Rockets,139,Minnesota Timberwolves,109,Houston Rockets,"18,055"
"Sat, Jan 11, 2020",7:00p,Boston Celtics,140,New Orleans Pelicans,105,Boston Celtics,"19,156"
"Sat, Jan 11, 2020",7:00p,Detroit Pistons,99,Chicago Bulls,108,Chicago Bulls,"15,951"
"Sat, Jan 11, 2020",8:00p,Oklahoma City Thunder,110,Los Angeles Lakers,125,Los Angeles Lakers,"18,203"
"Sat, Jan 11, 2020",8:30p,Dallas Mavericks,109,Philadelphia 76ers,91,Dallas Mavericks,"20,244"
"Sat, Jan 11, 2020",9:00p,Denver Nuggets,103,Cleveland Cavaliers,111,Cleveland Cavaliers,"19,533"
"Sat, Jan 11, 2020",10:00p,Portland Trail Blazers,101,Milwaukee Bucks,122,Milwaukee Bucks,"19,843"
"Sun, Jan 12, 2020",3:30p,New York Knicks,124,Miami Heat,121,New York Knicks,"18,861"
"Sun, Jan 12, 2020",3:30p,Washington Wizards,116,Utah Jazz,127,Utah Jazz,"15,953"
"Sun, Jan 12, 2020",6:00p,Brooklyn Nets,108,Atlanta Hawks,86,Brooklyn Nets,"15,201"
"Sun, Jan 12, 2020",6:00p,Memphis Grizzlies,122,Golden State Warriors,102,Memphis Grizzlies,"16,408"
"Sun, Jan 12, 2020",6:00p,Toronto Raptors,104,San Antonio Spurs,105,San Antonio Spurs,"19,800"
"Sun, Jan 12, 2020",8:00p,Denver Nuggets,114,Los Angeles Clippers,104,Denver Nuggets,"19,520"
"Sun, Jan 12, 2020",8:00p,Phoenix Suns,100,Charlotte Hornets,92,Phoenix Suns,"14,751"
"Mon, Jan 13, 2020",7:00p,Detroit Pistons,110,New Orleans Pelicans,117,New Orleans Pelicans,"13,780"
"Mon, Jan 13, 2020",7:00p,Indiana Pacers,101,Philadelphia 76ers,95,Indiana Pacers,"15,257"
"Mon, Jan 13, 2020",7:30p,Boston Celtics,113,Chicago Bulls,101,Boston Celtics,"19,156"
"Mon, Jan 13, 2020",8:00p,Minnesota Timberwolves,104,Oklahoma City Thunder,117,Oklahoma City Thunder,"11,044"
"Mon, Jan 13, 2020",10:00p,Portland Trail Blazers,115,Charlotte Hornets,112,Portland Trail Blazers,"19,111"
"Mon, Jan 13, 2020",10:00p,Sacramento Kings,112,Orlando Magic,114,Orlando Magic,"16,299"
"Mon, Jan 13, 2020",10:30p,Los Angeles Lakers,128,Cleveland Cavaliers,99,Los Angeles Lakers,"18,997"
"Tue, Jan 14, 2020",7:30p,Atlanta Hawks,123,Phoenix Suns,110,Atlanta Hawks,"16,060"
"Tue, Jan 14, 2020",7:30p,Brooklyn Nets,107,Utah Jazz,118,Utah Jazz,"15,381"
"Tue, Jan 14, 2020",8:00p,Memphis Grizzlies,121,Houston Rockets,110,Memphis Grizzlies,"16,181"
"Tue, Jan 14, 2020",8:00p,Milwaukee Bucks,128,New York Knicks,102,Milwaukee Bucks,"17,590"
"Tue, Jan 14, 2020",10:30p,Golden State Warriors,97,Dallas Mavericks,124,Dallas Mavericks,"18,064"
"Tue, Jan 14, 2020",10:30p,Los Angeles Clippers,128,Cleveland Cavaliers,103,Los Angeles Clippers,"19,068"
"Wed, Jan 15, 2020",7:00p,Boston Celtics,103,Detroit Pistons,116,Detroit Pistons,"19,156"
"Wed, Jan 15, 2020",7:00p,Philadelphia 76ers,117,Brooklyn Nets,106,Philadelphia 76ers,"20,416"
"Wed, Jan 15, 2020",7:30p,Miami Heat,106,San Antonio Spurs,100,Miami Heat,"19,704"
"Wed, Jan 15, 2020",8:00p,Chicago Bulls,115,Washington Wizards,106,Chicago Bulls,"19,382"
"Wed, Jan 15, 2020",8:00p,Minnesota Timberwolves,99,Indiana Pacers,104,Indiana Pacers,"12,648"
"Wed, Jan 15, 2020",8:00p,Oklahoma City Thunder,121,Toronto Raptors,130,Toronto Raptors,"18,203"
"Wed, Jan 15, 2020",9:00p,Denver Nuggets,100,Charlotte Hornets,86,Denver Nuggets,"19,520"
"Wed, Jan 15, 2020",9:30p,Houston Rockets,107,Portland Trail Blazers,117,Portland Trail Blazers,"18,055"
"Wed, Jan 15, 2020",10:00p,Sacramento Kings,123,Dallas Mavericks,127,Dallas Mavericks,"17,029"
"Wed, Jan 15, 2020",10:30p,Los Angeles Lakers,118,Orlando Magic,119,Orlando Magic,"18,997"
"Thu, Jan 16, 2020",7:30p,New York Knicks,98,Phoenix Suns,121,Phoenix Suns,"18,215"
"Thu, Jan 16, 2020",8:00p,Milwaukee Bucks,128,Boston Celtics,123,Milwaukee Bucks,"17,873"
"Thu, Jan 16, 2020",8:00p,New Orleans Pelicans,138,Utah Jazz,132,New Orleans Pelicans,"16,717"
"Thu, Jan 16, 2020",10:30p,Golden State Warriors,131,Denver Nuggets,134,Denver Nuggets,"18,064"
"Thu, Jan 16, 2020",10:30p,Los Angeles Clippers,122,Orlando Magic,95,Los Angeles Clippers,"19,068"
"Fri, Jan 17, 2020",7:00p,Indiana Pacers,116,Minnesota Timberwolves,114,Indiana Pacers,"16,248"
"Fri, Jan 17, 2020",7:00p,Philadelphia 76ers,100,Chicago Bulls,89,Philadelphia 76ers,"20,919"
"Fri, Jan 17, 2020",7:00p,Toronto Raptors,140,Washington Wizards,111,Toronto Raptors,"19,800"
"Fri, Jan 17, 2020",8:00p,Memphis Grizzlies,113,Cleveland Cavaliers,109,Memphis Grizzlies,"17,102"
"Fri, Jan 17, 2020",8:00p,Oklahoma City Thunder,108,Miami Heat,115,Miami Heat,"18,203"
"Fri, Jan 17, 2020",8:30p,San Antonio Spurs,120,Atlanta Hawks,121,Atlanta Hawks,"18,354"
"Fri, Jan 17, 2020",9:30p,Dallas Mavericks,120,Portland Trail Blazers,112,Dallas Mavericks,"20,283"
"Sat, Jan 18, 2020",3:30p,New Orleans Pelicans,130,Los Angeles Clippers,133,Los Angeles Clippers,"17,959"
"Sat, Jan 18, 2020",6:00p,Brooklyn Nets,97,Milwaukee Bucks,117,Milwaukee Bucks,"17,732"
"Sat, Jan 18, 2020",7:00p,Boston Celtics,119,Phoenix Suns,123,Phoenix Suns,"19,156"
"Sat, Jan 18, 2020",7:30p,Atlanta Hawks,103,Detroit Pistons,136,Detroit Pistons,"17,056"
"Sat, Jan 18, 2020",7:30p,New York Knicks,87,Philadelphia 76ers,90,Philadelphia 76ers,"17,812"
"Sat, Jan 18, 2020",8:00p,Chicago Bulls,118,Cleveland Cavaliers,116,Chicago Bulls,"19,939"
"Sat, Jan 18, 2020",8:00p,Minnesota Timberwolves,112,Toronto Raptors,122,Toronto Raptors,"16,520"
"Sat, Jan 18, 2020",8:30p,Golden State Warriors,109,Orlando Magic,95,Golden State Warriors,"18,064"
"Sat, Jan 18, 2020",8:30p,Houston Rockets,115,Los Angeles Lakers,124,Los Angeles Lakers,"18,502"
"Sat, Jan 18, 2020",9:00p,Oklahoma City Thunder,119,Portland Trail Blazers,106,Oklahoma City Thunder,"18,203"
"Sat, Jan 18, 2020",9:00p,Utah Jazz,123,Sacramento Kings,101,Utah Jazz,"18,306"
"Sun, Jan 19, 2020",3:00p,San Antonio Spurs,107,Miami Heat,102,San Antonio Spurs,"18,422"
"Sun, Jan 19, 2020",8:00p,Denver Nuggets,107,Indiana Pacers,115,Indiana Pacers,"19,520"
"Mon, Jan 20, 2020",2:00p,Washington Wizards,106,Detroit Pistons,100,Washington Wizards,"17,305"
"Mon, Jan 20, 2020",2:30p,Atlanta Hawks,117,Toronto Raptors,122,Toronto Raptors,"17,300"
"Mon, Jan 20, 2020",3:00p,Brooklyn Nets,111,Philadelphia 76ers,117,Philadelphia 76ers,"16,801"
"Mon, Jan 20, 2020",5:00p,Charlotte Hornets,83,Orlando Magic,106,Orlando Magic,"16,133"
"Mon, Jan 20, 2020",5:00p,Cleveland Cavaliers,86,New York Knicks,106,New York Knicks,"17,133"
"Mon, Jan 20, 2020",5:00p,Houston Rockets,107,Oklahoma City Thunder,112,Oklahoma City Thunder,"18,055"
"Mon, Jan 20, 2020",5:00p,Memphis Grizzlies,116,New Orleans Pelicans,126,New Orleans Pelicans,"17,794"
"Mon, Jan 20, 2020",5:00p,Miami Heat,118,Sacramento Kings,113,Miami Heat,"19,600"
"Mon, Jan 20, 2020",5:00p,Milwaukee Bucks,111,Chicago Bulls,98,Milwaukee Bucks,"17,747"
"Mon, Jan 20, 2020",7:30p,Boston Celtics,139,Los Angeles Lakers,107,Boston Celtics,"19,156"
"Mon, Jan 20, 2020",8:00p,Minnesota Timberwolves,100,Denver Nuggets,107,Denver Nuggets,"12,172"
"Mon, Jan 20, 2020",9:00p,Phoenix Suns,118,San Antonio Spurs,120,San Antonio Spurs,"14,847"
"Mon, Jan 20, 2020",9:00p,Utah Jazz,118,Indiana Pacers,88,Utah Jazz,"18,306"
"Mon, Jan 20, 2020",10:00p,Portland Trail Blazers,129,Golden State Warriors,124,Portland Trail Blazers,"19,493"
"Tue, Jan 21, 2020",8:30p,Dallas Mavericks,107,Los Angeles Clippers,110,Los Angeles Clippers,"19,783"
"Wed, Jan 22, 2020",7:00p,Detroit Pistons,127,Sacramento Kings,106,Detroit Pistons,"13,972"
"Wed, Jan 22, 2020",7:00p,Orlando Magic,114,Oklahoma City Thunder,120,Oklahoma City Thunder,"18,846"
"Wed, Jan 22, 2020",7:00p,Toronto Raptors,107,Philadelphia 76ers,95,Toronto Raptors,"19,800"
"Wed, Jan 22, 2020",7:30p,Atlanta Hawks,102,Los Angeles Clippers,95,Atlanta Hawks,"14,338"
"Wed, Jan 22, 2020",7:30p,Boston Celtics,119,Memphis Grizzlies,95,Boston Celtics,"19,156"
"Wed, Jan 22, 2020",7:30p,Miami Heat,134,Washington Wizards,129,Miami Heat,"19,600"
"Wed, Jan 22, 2020",7:30p,New York Knicks,92,Los Angeles Lakers,100,Los Angeles Lakers,"19,812"
"Wed, Jan 22, 2020",8:00p,Chicago Bulls,117,Minnesota Timberwolves,110,Chicago Bulls,"18,875"
"Wed, Jan 22, 2020",8:00p,Houston Rockets,121,Denver Nuggets,105,Houston Rockets,"18,055"
"Wed, Jan 22, 2020",9:00p,Phoenix Suns,87,Indiana Pacers,112,Indiana Pacers,"14,691"
"Wed, Jan 22, 2020",9:30p,New Orleans Pelicans,117,San Antonio Spurs,121,San Antonio Spurs,"18,365"
"Wed, Jan 22, 2020",10:00p,Golden State Warriors,96,Utah Jazz,129,Utah Jazz,"18,064"
"Thu, Jan 23, 2020",7:00p,Cleveland Cavaliers,112,Washington Wizards,124,Washington Wizards,"16,689"
"Thu, Jan 23, 2020",8:00p,Brooklyn Nets,113,Los Angeles Lakers,128,Los Angeles Lakers,"17,732"
"Thu, Jan 23, 2020",10:30p,Portland Trail Blazers,125,Dallas Mavericks,133,Dallas Mavericks,"19,574"
"Fri, Jan 24, 2020",3:00p,Charlotte Hornets,103,Milwaukee Bucks,116,Milwaukee Bucks,"15,758"
"Fri, Jan 24, 2020",7:00p,Detroit Pistons,112,Memphis Grizzlies,125,Memphis Grizzlies,"14,583"
"Fri, Jan 24, 2020",7:00p,Orlando Magic,98,Boston Celtics,109,Boston Celtics,"18,846"
"Fri, Jan 24, 2020",7:30p,New York Knicks,112,Toronto Raptors,118,Toronto Raptors,"18,883"
"Fri, Jan 24, 2020",8:00p,Chicago Bulls,81,Sacramento Kings,98,Sacramento Kings,"17,661"
"Fri, Jan 24, 2020",8:00p,Miami Heat,117,Los Angeles Clippers,122,Los Angeles Clippers,"19,632"
"Fri, Jan 24, 2020",8:00p,Minnesota Timberwolves,124,Houston Rockets,131,Houston Rockets,"16,101"
"Fri, Jan 24, 2020",8:00p,New Orleans Pelicans,106,Denver Nuggets,113,Denver Nuggets,"16,398"
"Fri, Jan 24, 2020",8:00p,Oklahoma City Thunder,140,Atlanta Hawks,111,Oklahoma City Thunder,"18,203"
"Fri, Jan 24, 2020",8:30p,San Antonio Spurs,99,Phoenix Suns,103,Phoenix Suns,"18,354"
"Fri, Jan 24, 2020",10:30p,Golden State Warriors,118,Indiana Pacers,129,Indiana Pacers,"18,064"
"Sat, Jan 25, 2020",5:00p,Utah Jazz,112,Dallas Mavericks,107,Utah Jazz,"18,306"
"Sat, Jan 25, 2020",7:00p,Detroit Pistons,111,Brooklyn Nets,121,Brooklyn Nets,"15,890"
"Sat, Jan 25, 2020",8:00p,Cleveland Cavaliers,106,Chicago Bulls,118,Chicago Bulls,"19,432"
"Sat, Jan 25, 2020",8:00p,Minnesota Timberwolves,104,Oklahoma City Thunder,113,Oklahoma City Thunder,"16,236"
"Sat, Jan 25, 2020",8:30p,Philadelphia 76ers,108,Los Angeles Lakers,91,Philadelphia 76ers,"21,109"
"Sun, Jan 26, 2020",3:30p,Denver Nuggets,117,Houston Rockets,110,Denver Nuggets,"19,520"
"Sun, Jan 26, 2020",4:00p,San Antonio Spurs,106,Toronto Raptors,110,Toronto Raptors,"18,354"
"Sun, Jan 26, 2020",6:00p,Atlanta Hawks,152,Washington Wizards,133,Atlanta Hawks,"15,567"
"Sun, Jan 26, 2020",6:00p,Memphis Grizzlies,114,Phoenix Suns,109,Memphis Grizzlies,"17,214"
"Sun, Jan 26, 2020",6:00p,New Orleans Pelicans,123,Boston Celtics,108,New Orleans Pelicans,"16,737"
"Sun, Jan 26, 2020",6:00p,New York Knicks,110,Brooklyn Nets,97,New York Knicks,"17,831"
"Sun, Jan 26, 2020",6:00p,Orlando Magic,97,Los Angeles Clippers,112,Los Angeles Clippers,"15,427"
"Sun, Jan 26, 2020",9:00p,Portland Trail Blazers,139,Indiana Pacers,129,Portland Trail Blazers,"19,663"
"Mon, Jan 27, 2020",7:00p,Detroit Pistons,100,Cleveland Cavaliers,115,Cleveland Cavaliers,"12,597"
"Mon, Jan 27, 2020",7:30p,Miami Heat,113,Orlando Magic,92,Miami Heat,"19,600"
"Mon, Jan 27, 2020",8:00p,Chicago Bulls,110,San Antonio Spurs,109,Chicago Bulls,"16,071"
"Mon, Jan 27, 2020",8:00p,Minnesota Timberwolves,129,Sacramento Kings,133,Sacramento Kings,"13,449"
"Mon, Jan 27, 2020",8:00p,Oklahoma City Thunder,97,Dallas Mavericks,107,Dallas Mavericks,"18,203"
"Mon, Jan 27, 2020",9:00p,Utah Jazz,117,Houston Rockets,126,Houston Rockets,"18,306"
"Tue, Jan 28, 2020",7:00p,Charlotte Hornets,97,New York Knicks,92,Charlotte Hornets,"14,342"
"Tue, Jan 28, 2020",7:00p,Philadelphia 76ers,115,Golden State Warriors,104,Philadelphia 76ers,"20,854"
"Tue, Jan 28, 2020",7:30p,Cleveland Cavaliers,111,New Orleans Pelicans,125,New Orleans Pelicans,"19,432"
"Tue, Jan 28, 2020",7:30p,Toronto Raptors,130,Atlanta Hawks,114,Toronto Raptors,"19,800"
"Tue, Jan 28, 2020",8:00p,Memphis Grizzlies,104,Denver Nuggets,96,Memphis Grizzlies,"14,365"
"Tue, Jan 28, 2020",8:00p,Miami Heat,101,Boston Celtics,109,Boston Celtics,"19,704"
"Tue, Jan 28, 2020",8:00p,Milwaukee Bucks,151,Washington Wizards,131,Milwaukee Bucks,"17,681"
"Tue, Jan 28, 2020",8:30p,Dallas Mavericks,104,Phoenix Suns,133,Phoenix Suns,"20,216"
"Wed, Jan 29, 2020",7:00p,Indiana Pacers,115,Chicago Bulls,106,Indiana Pacers,"17,923"
"Wed, Jan 29, 2020",7:30p,Brooklyn Nets,125,Detroit Pistons,115,Brooklyn Nets,"14,275"
"Wed, Jan 29, 2020",7:30p,New York Knicks,106,Memphis Grizzlies,127,Memphis Grizzlies,"18,768"
"Wed, Jan 29, 2020",8:30p,San Antonio Spurs,127,Utah Jazz,120,San Antonio Spurs,"17,887"
